,ed_num,ed_name,pd_num,pd_sufx,pd_ltr,type,adv_num,site_name,site_name_fr,addr,addr_fr,municipality,municipality_fr,province,post_code,lat,lon,confidence,quality,score,easting,northing
50796,35106,Thunder Bay--Superior North,502,0,A,Mobile,608,McCausland Hospital,McCausland Hospital,20B Cartier Road,20B Cartier Road,Terrace Bay,Terrace Bay,ON,P0T 2W0,48.7806484650893,-87.10476116743259,9.0,StreetAddress,100.0,252296073.06372505,189475480.41599688
50797,35106,Thunder Bay--Superior North,502,0,B,Mobile,608,Wilson Memorial General Hospital,Hôpital général Wilson Memorial,26 Peninsula Road,26 Peninsula Road,Marathon,Marathon,ON,P0T 2E0,48.71831026959749,-86.37738640030058,9.0,StreetAddress,100.0,207431326.23283967,155735474.59956396
50798,35106,Thunder Bay--Superior North,503,0,,Mobile,614,Chartwell Select,Chartwell Select,770 Arundel Street,"770, rue Arundel",Thunder Bay,Thunder Bay,ON,P7A 8C8,48.46505170168473,-89.20616448332197,8.0,PointAddress,100.0,798662207.7049125,590537839.326333
50799,35106,Thunder Bay--Superior North,503,0,,Mobile,614,Hilldale Gardens Retirement Living,Hilldale Gardens Retirement Living,309 Hilldale Road,309 Hilldale Road,Thunder Bay,Thunder Bay,ON,P7G 0A2,48.4620927171793,-89.25826289390571,9.0,PointAddress,100.0,848661343.525466,627352565.3707758
50800,35106,Thunder Bay--Superior North,504,0,,Mobile,613,Holy Protection Millenium Home,Holy Protection Millenium Home,256 Wolsley Street,"256, rue Wolsley",Thunder Bay,Thunder Bay,ON,P7A 3G7,48.44339133363136,-89.21321229707453,9.0,PointAddress,97.81,805254547.9157728,594979792.4023758
50801,35106,Thunder Bay--Superior North,504,0,,Mobile,613,Pioneer Ridge,Pioneer Ridge,750 Tungsten Street,"750, rue Tungsten",Thunder Bay,Thunder Bay,ON,P7B 6R1,48.41682025424336,-89.25444017249238,9.0,StreetAddress,100.0,845209165.8876419,623885321.0385239
50802,35106,Thunder Bay--Superior North,504,0,,Mobile,613,Suomi Koti,Suomi Koti,527 County Boulevard,"527, boulevard County",Thunder Bay,Thunder Bay,ON,P7A 7X9,48.46167058673322,-89.24190010667121,8.0,PointAddress,100.0,832267621.2181201,615254623.4757719
50803,35106,Thunder Bay--Superior North,505,0,,Mobile,615,Lakehead Psychiatric Hospital,Hôpital psychiatrique Lakehead,580 Algoma Street North,"580, rue Algoma Nord",Thunder Bay,Thunder Bay,ON,P7A 8C5,48.45329533510604,-89.20006538592999,9.0,StreetAddress,100.0,793324559.602061,586376642.9364874
50804,35106,Thunder Bay--Superior North,505,0,,Mobile,615,The Walford Retirement Residence,The Walford Retirement Residence,20 Pine Street,"20, rue Pine",Thunder Bay,Thunder Bay,ON,P7A 5X1,48.44012063587044,-89.23799906082262,9.0,PointAddress,100.0,828662463.2162488,612165972.8311583
50805,35106,Thunder Bay--Superior North,506,0,,Mobile,618,Roseview Manor,Roseview Manor,99 Shuniah Street,"99, rue Shuniah",Thunder Bay,Thunder Bay,ON,P7A 2Z2,48.45069851817764,-89.21420980229641,9.0,PointAddress,100.0,806100492.2883282,595745065.2632433
50806,35106,Thunder Bay--Superior North,506,0,,Mobile,618,St. Joseph General Hospital,Hôpital général St. Joseph,35 Algoma Street North,"35, rue Algoma Nord",Thunder Bay,Thunder Bay,ON,P7B 5G7,48.381693000000055,-89.24550199999996,9.0,PostalExt,96.17,836587801.5277762,616830046.4318336
50807,35106,Thunder Bay--Superior North,507,0,,Mobile,616,Glacier Ridge Retirement Residence,Glacier Ridge Retirement Residence,1261 Jasper Drive,1261 Jasper Drive,Thunder Bay,Thunder Bay,ON,P7B 6Z4,48.417491649200635,-89.25349295917268,9.0,PointAddress,100.0,844243597.5367874,623187969.7953705
50808,35106,Thunder Bay--Superior North,507,0,,Mobile,616,Jasper Place,Jasper Place,1200 Jasper Drive,1200 Jasper Drive,Thunder Bay,Thunder Bay,ON,P7B 6N7,48.41832693392591,-89.25458683977685,9.0,PointAddress,100.0,845343236.6725063,624014699.198993
50999,35107,Timmins--James Bay,500,0,,Mobile,607,Extendicare Timmins Nursing Home,Centre d'accueil Extendicare de Timmins,62 St. Jean Avenue,"62, avenue St. Jean",Timmins,Timmins,ON,P4R 0A6,48.477363546162444,-81.37899073471868,9.0,StreetAddress,100.0,98489028.35113043,74175513.02847986
51000,35107,Timmins--James Bay,500,0,,Mobile,607,Golden Manor,Manoir Golden,481 Melrose Boulevard,"481, boulevard Melrose",Timmins,Timmins,ON,P4N 5H3,48.48583666865659,-81.34326904807725,9.0,StreetAddress,100.0,98135626.03128149,73933682.7671394
51001,35107,Timmins--James Bay,500,0,,Mobile,607,Timmins District Hospital,Hôpital régional de Timmins,700 Ross Avenue East,"700, avenue Ross Est",Timmins,Timmins,ON,P4N 8P2,48.4860896974275,-81.31468645161536,9.0,StreetAddress,99.05,97861776.66426772,73732139.14087169
51002,35107,Timmins--James Bay,501,0,,Mobile,611,Extendicare Kirkland Lake,Soins prolongés Kirkland Lake,155 Government Road East,155 Government Road East,Kirkland Lake,Kirkland Lake,ON,P2N 3P4,48.15612678721245,-80.02273361833446,9.0,StreetAddress,100.0,87363433.2294683,65336161.26284205
51003,35107,Timmins--James Bay,501,0,,Mobile,611,Teck Pioneer Residence,Résidence Teck Pioneer,145 government Road East,145 government Road East,Kirkland Lake,Kirkland Lake,ON,P2N 2E8,48.156120254346725,-80.02275125707193,9.0,StreetAddress,100.0,87363569.19752403,65336247.74666105
51036,35108,Toronto Centre,17,0,A,Ordinary,602,St. Michael's School,Ecole St. Michael,25 Linden Street,"25, rue Linden",Toronto,Toronto,ON,M4Y 1V5,43.67053684927018,-79.37720576796129,9.0,PointAddress,100.0,86638551.50487906,56523723.48010836
51037,35108,Toronto Centre,17,0,B,Ordinary,602,James Cooper Mansion,James Cooper Mansion,28 Linden Street,"28, rue Linden",Toronto,Toronto,ON,M4Y 0A4,43.67060111408613,-79.37717568096826,9.0,PointAddress,100.0,86638294.18555523,56523675.351541154
51041,35108,Toronto Centre,21,0,A,Ordinary,602,Wellesley Community Centre,Centre communautaire de Wellesley,495 Sherbourne Street,"495, rue Sherbourne",Toronto,Toronto,ON,M4X 1N7,43.66783626034389,-79.37494749206549,9.0,PointAddress,100.0,86625206.95130888,56510598.2395431
51042,35108,Toronto Centre,21,0,B,Ordinary,602,500 Sherbourne,500 Sherbourne,500 Sherbourne Street,"500, rue Sherbourne",Toronto,Toronto,ON,M4X 1L3,43.66805777240468,-79.3751239718677,9.0,PointAddress,100.0,86626241.3141146,56511637.000341885
51052,35108,Toronto Centre,31,0,A,Ordinary,603,St. Michael's School,Ecole St. Michael,25 Linden Street,"25, rue Linden",Toronto,Toronto,ON,M4Y 1V5,43.67053684927018,-79.37720576796129,9.0,PointAddress,100.0,86638551.50487906,56523723.48010836
51053,35108,Toronto Centre,31,0,B,Ordinary,603,St. Michael's School,Ecole St. Michael,25 Linden Street,"25, rue Linden",Toronto,Toronto,ON,M4Y 1V5,43.67053684927018,-79.37720576796129,9.0,PointAddress,100.0,86638551.50487906,56523723.48010836
51054,35108,Toronto Centre,31,0,C,Ordinary,603,X2 ,X2,101 Charles Street East,"101, rue Charles Est",Toronto,Toronto,ON,M1W 3Z4,43.66981180930823,-79.3806224568354,9.0,PointAddress,94.15,86662567.753571,56537505.509176284
51056,35108,Toronto Centre,33,0,A,Ordinary,603,Church Street Community Centre,Centre communautaire Church Street,519 Church Street,"519, rue Church",Toronto,Toronto,ON,M4Y 2C9,43.66648478296493,-79.38122714568085,9.0,PointAddress,100.0,86669357.02873327,56535898.859079786
51057,35108,Toronto Centre,33,0,B,Ordinary,603,33 Charles Street East,33 Charles Street East,33 Charles Street East,"33, rue Charles Est",Toronto,Toronto,ON,M4Y 0A2,43.66896479430457,-79.38443669718399,9.0,PointAddress,100.0,86689425.54627569,56552853.510419354
51062,35108,Toronto Centre,37,0,A,Ordinary,603,Church Street Community Centre,Centre communautaire Church Street,519 Church Street,"519, rue Church",Toronto,Toronto,ON,M4Y 2C9,43.66648478296493,-79.38122714568085,9.0,PointAddress,100.0,86669357.02873327,56535898.859079786
51063,35108,Toronto Centre,37,0,B,Ordinary,603,Polo Club II,Polo Club II,44 St. Joseph Street,"44, rue St. Joseph",Toronto,Toronto,ON,M4Y 2W4,43.66580419790514,-79.38697634569215,9.0,PointAddress,100.0,86709379.1844585,56559791.89768058
51068,35108,Toronto Centre,41,0,A,Ordinary,604,Central YMCA,YMCA Central,20 Grosvenor Street,"20, rue Grosvenor",Toronto,Toronto,ON,M4Y 2V5,43.662787143516475,-79.38492397336826,9.0,PointAddress,100.0,86697673.74698527,56547133.95791569
51069,35108,Toronto Centre,41,0,B,Ordinary,604,Murano - 37 Grosvenor,Murano - 37 Grosvenor,37 Grosvenor Street,"37, rue Grosvenor",Toronto,Toronto,ON,M4Y 3G5,43.66252579098636,-79.38593415430785,9.0,PointAddress,100.0,86704820.32860301,56551153.36068221
51075,35108,Toronto Centre,45,0,A,Ordinary,602,Collège Français,Collège Français,100 Carlton Street,"100, rue Carlton",Toronto,Toronto,ON,M5B 1M3,43.6621990524841,-79.37772800181767,9.0,PointAddress,100.0,86648745.09984075,56515424.47138121
51076,35108,Toronto Centre,45,0,B,Ordinary,602,L'Esprit,L'Esprit,15 Maitland Place,15 Maitland Place,Toronto,Toronto,ON,M4Y 2X3,43.6654949003406,-79.37639560032322,9.0,PointAddress,100.0,86636993.03280953,56513863.36367301
51079,35108,Toronto Centre,48,0,A,Ordinary,604,40 Alexander - Village Green,40 Alexander - Village Green,40 Alexander Street,"40, rue Alexander",Toronto,Toronto,ON,M4Y 1B5,43.66330014351649,-79.38189750611684,9.0,PointAddress,100.0,86676484.6922622,56534754.697490335
51080,35108,Toronto Centre,48,0,B,Ordinary,604,50 Alexander - Village Green,50 Alexander - Village Green,50 Alexander Street,"50, rue Alexander",Toronto,Toronto,ON,M4Y 1B6,43.66349814351647,-79.38099750611684,9.0,PointAddress,100.0,86670149.726912,56531132.18428849
51088,35108,Toronto Centre,54,0,A,Ordinary,606,Ryerson International Centre,Ryerson International Centre,240 Jarvis Street,"240, rue Jarvis",Toronto,Toronto,ON,M5B 2L1,43.65880766887883,-79.3752552045989,9.0,PointAddress,100.0,86634474.03148778,56500504.298377916
51089,35108,Toronto Centre,54,0,B,Ordinary,606,Ryerson International Centre,Ryerson International Centre,240 Jarvis Street,"240, rue Jarvis",Toronto,Toronto,ON,M5B 2L1,43.65880766887883,-79.3752552045989,9.0,PointAddress,100.0,86634474.03148778,56500504.298377916
51090,35108,Toronto Centre,54,0,C,Ordinary,606,Margaret Laurence Cooperative,Margaret Laurence Cooperative,81 Dalhousie Street,"81, rue Dalhousie",Toronto,Toronto,ON,M5B 2N1,43.65600304163538,-79.37623782832257,9.0,PointAddress,100.0,86643435.75165017,56501181.095865786
51092,35108,Toronto Centre,56,0,A,Ordinary,606,Collège Français,Collège Français,100 Carlton Street,"100, rue Carlton",Toronto,Toronto,ON,M5B 1M3,43.6621990524841,-79.37772800181767,9.0,PointAddress,100.0,86648745.09984075,56515424.47138121
51093,35108,Toronto Centre,56,0,B,Ordinary,606,25 Carlton Street,25 Rue Carlton,25 Carlton Street,"25, rue Carlton",Toronto,Toronto,ON,M3H 5S8,43.661353506780664,-79.38159772009348,9.0,PointAddress,93.33,86675970.71290341,56531001.63946351
51249,35108,Toronto Centre,500,0,,Mobile,602,Casey House Hospice,Centre d'accueil Casey,9 Huntley Street,"9, rue Huntley",Toronto,Toronto,ON,M4Y 2K8,43.66867367943907,-79.37785941116064,9.0,PointAddress,100.0,86644512.4636247,56524178.49500733
51250,35108,Toronto Centre,500,0,,Mobile,602,McEwan House,Maison McEwan,20 Dundonald Street,"20, rue Dundonald",Toronto,Toronto,ON,M4Y 1K2,43.66613419069178,-79.38351461977025,9.0,PointAddress,100.0,86685339.31859313,56545301.4269268
51251,35108,Toronto Centre,500,0,,Mobile,602,Wellesley Central Place,Wellesley Central Place,160 Wellesley Street East,"160, rue Wellesley Est",Toronto,Toronto,ON,M4Y 1J2,43.666786255640694,-79.3751829131512,9.0,PointAddress,100.0,86627653.513474,56510282.61385659
51252,35108,Toronto Centre,501,0,,Mobile,605,Fudger House,Fudger House,439 Sherbourne Street,"439, rue Sherbourne",Toronto,Toronto,ON,M4X 1K6,43.66614568471917,-79.37423756849827,8.0,PointAddress,100.0,86621680.14347997,56505409.085609086
51253,35108,Toronto Centre,501,0,,Mobile,605,Rekai Centre,Centre Rekai,345 Sherbourne Street,"345, rue Sherbourne",Toronto,Toronto,ON,M5A 2S3,43.66261241494022,-79.37277838311527,9.0,PointAddress,100.0,86614478.66469057,56494671.26620343
51297,35109,Toronto--Danforth,34,0,A,Ordinary,600,Broadview Village,Village Broadview,1132 Broadview Avenue,"1132, avenue Broadview",Toronto,Toronto,ON,M4K 2S5,43.68705745158396,-79.35589118353575,9.0,PointAddress,100.0,86479558.92361002,56453079.09797076
51298,35109,Toronto--Danforth,34,0,B,Mobile,600,Sisters of St. Joseph,Sisters of St. Joseph,2 O'Connor Drive,2 O'Connor Drive,Toronto,Toronto,ON,M4K 2K1,43.692086386923506,-79.35583447160789,9.0,PointAddress,100.0,86475188.83165608,56459183.02176311
51511,35110,University--Rosedale,41,0,A,Ordinary,603,Stone Church,Stone Church,45 Davenport Road,45 Davenport Road,Toronto,Toronto,ON,M5M 5M5,43.67291850678068,-79.38975411379765,9.0,PointAddress,98.33,86722822.25511704,56580767.85593819
51512,35110,University--Rosedale,41,0,B,Mobile,603,Hazelton Place Retirement Residence,Hazelton Place Retirement Residence,111 Avenue Road,111 Avenue Road,Toronto,Toronto,ON,M5R 2E4,43.67308755565808,-79.39589723573229,9.0,PointAddress,100.0,86764938.33248432,56607478.09094597
51534,35110,University--Rosedale,63,0,A,Ordinary,611,Hart House -- Reading Room,Hart House -- Salle de lecture,7 Hart House Circle,7 Hart House Circle,Toronto,Toronto,ON,M5S 1A1,43.663520230653745,-79.39443437552653,9.0,PointAddress,100.0,86762470.83512834,56589048.67059833
51535,35110,University--Rosedale,63,0,B,Mobile,611,Cardinal Flahiff Basilian Centre,Cardinal Flahiff Basilian Centre,95 Saint Joseph Street,"95, rue Saint Joseph",Toronto,Toronto,ON,M5S 2R9,43.66538190365883,-79.38863533345845,9.0,PointAddress,100.0,86721114.89775546,56566405.05321716
51606,35110,University--Rosedale,133,0,A,Ordinary,610,St. Patricks Church,St. Patricks Church,139 McCaul Street,"139, rue McCaul",Toronto,Toronto,ON,M5T 1W3,43.654811196231705,-79.39162471215897,9.0,PointAddress,100.0,86750057.32502416,56565904.08401372
51607,35110,University--Rosedale,133,0,B,Ordinary,610,Burano,Burano,832 Bay Street,"832, rue Bay",Toronto,Toronto,ON,M5S 1Z6,43.662080022476815,-79.38624354651147,9.0,PointAddress,100.0,86707299.58521762,56551921.64419315
51609,35110,University--Rosedale,133,0,D,Ordinary,610,YWCA Elm Centre,YWCA Elm Centre,150 Elizabeth Street,"150, rue Elizabeth",Toronto,Toronto,ON,M5G 0A8,43.656533623088485,-79.3857109385422,9.0,PointAddress,100.0,86708040.89563851,56542607.82689485
51688,35110,University--Rosedale,501,0,,Mobile,602,Annex Retirement Residence,Annex Retirement Residence,123 Spadina Road,123 Spadina Road,Toronto,Toronto,ON,M5R 2T1,43.671677028593635,-79.4057874751286,9.0,PointAddress,100.0,86834178.88536164,56648409.24024366
51689,35110,University--Rosedale,501,0,,Mobile,602,Leisure World Nursing Home,Leisure World Nursing Home,225 St. George Street,"225, rue St. George",Toronto,Toronto,ON,M5R 2M2,43.67245030558596,-79.40180674101242,9.0,PointAddress,100.0,86806132.11115827,56632186.58777213
51690,35110,University--Rosedale,502,0,,Mobile,600,The O'Neill Centre,The O'Neill Centre,33 Christie Street,"33, rue Christie",Toronto,Toronto,ON,M6G 3B1,43.664721589791654,-79.41884749636466,9.0,PointAddress,100.0,86929851.18674053,56696106.13988535
51691,35110,University--Rosedale,502,0,,Mobile,600,Vermont Square Nursing Home,Vermont Square Nursing Home,914 Bathurst Street,"914, rue Bathurst",Toronto,Toronto,ON,M5R 3G5,43.66835319011487,-79.41250368140095,9.0,PointAddress,100.0,86883150.02937481,56673244.72133201
51692,35110,University--Rosedale,503,0,,Mobile,607,Bellwoods Park House,Bellwoods Park House,1082 Dundas Street West,"1082, rue Dundas Ouest",Toronto,Toronto,ON, ,43.64979114351649,-79.41858608993587,9.0,PointAddress,100.0,86939922.85673061,56676022.745436296
51693,35110,University--Rosedale,503,0,,Mobile,607,Bellwoods Park House,Bellwoods Park House,300 Shaw Street,"300, rue Shaw",Toronto,Toronto,ON,M6J 2X2,43.65049655092623,-79.41857584182566,9.0,PointAddress,100.0,86939290.94059803,56676873.78693677
51694,35110,University--Rosedale,503,0,,Mobile,607,Mon Sheong Nursing Home,Mon Sheong Nursing Home,36 D'Arcy Street,"36, rue D'Arcy",Toronto,Toronto,ON,M5T 1J7,43.65503418347843,-79.39321581294355,9.0,PointAddress,100.0,86760824.5445934,56573045.53008212
51888,35111,Vaughan--Woodbridge,500,0,,Mobile,606,Blue Willow Terrace,Blue Willow Terrace,133 Fieldstone Avenue,"133, avenue Fieldstone",Woodbridge,Woodbridge,ON,L4L 0A1,43.79271825197671,-79.55366523345235,9.0,PointAddress,98.36,87769664.49540599,57451573.196743555
51889,35111,Vaughan--Woodbridge,500,0,,Mobile,606,Leisure World,Leisure World,5400 Steeles Avenue West,"5400, avenue Steeles Ouest",Woodbridge,Woodbridge,ON,L4L 9S1,43.75898712577155,-79.59849615211482,9.0,PointAddress,100.0,88115309.04472142,57608594.15050314
51890,35111,Vaughan--Woodbridge,500,0,,Mobile,606,Pine Grove Lodge,Pine Grove Lodge,8403 Islington Avenue,"8403, avenue Islington",Vaughan,Vaughan,ON,L4L 1X3,43.79846478573489,-79.58471402492965,8.0,PointAddress,100.0,87985186.94477203,57597618.07840211
51891,35111,Vaughan--Woodbridge,501,0,,Mobile,608,Amica at Villa DaVinci,Amica at Villa DaVinci,7371 Martin Grove Road,7371 Martin Grove Road,Vaughan,Vaughan,ON,L4L 9N2,43.76656064446878,-79.60703586894834,8.0,PointAddress,100.0,88170117.83609436,57656692.069563314
51892,35111,Vaughan--Woodbridge,501,0,,Mobile,608,Villa Leonardo Gambin,Villa Leonardo Gambin,40 Friuli Court,40 Friuli Court,Woodbridge,Woodbridge,ON,L4L 9T3,43.76580048268775,-79.57372997155058,9.0,PointAddress,100.0,87933576.89574498,57506503.00899864
51908,35112,Waterloo,3,0,B,Ordinary,604,Millen Woods Public School,Millen Woods,640 New Hampshire Street,"640, rue New Hampshire",Waterloo,Waterloo,ON,N2K 0A5,43.51343486037866,-80.50377920367528,9.0,PointAddress,100.0,95368101.73779917,61691392.75907827
51911,35112,Waterloo,3,0,E,Ordinary,604,Parkwood Suites Retirement Residence,Parkwood Suites Retirement Residence,720 New Hampshire Street,"720, rue New Hampshire",Waterloo,Waterloo,ON,N2K 0A3,43.515110677822925,-80.50135115185502,8.0,PointAddress,100.0,95346014.24813184,61680880.48005113
52118,35112,Waterloo,500,0,,Mobile,608,Parkwood Mennonite Home - Nursing,Parkwood Mennonite Home - Nursing,726 New Hampshire Street,"726, rue New Hampshire",Waterloo,Waterloo,ON,N2K 4M1,43.51511562848324,-80.50130090446595,8.0,PointAddress,100.0,95345583.25632845,61680621.3205786
52119,35112,Waterloo,500,0,,Mobile,608,Terrace on the Square Retirement,Terrace on the Square Retirement,100 Caroline Street South,"100, rue Caroline Sud",Waterloo,Waterloo,ON,N2L 1X5,43.46067719346175,-80.5217137554678,9.0,PointAddress,100.0,95566911.44435397,61712477.10497081
52120,35112,Waterloo,501,0,,Mobile,601,Columbia Forest Long Term Care Centre,Columbia Forest Long Term Care Centre,650 Mountain Maple Avenue,"650, avenue Mountain Maple",Waterloo,Waterloo,ON,N2V 2P7,43.464355571786896,-80.59090053430646,9.0,PointAddress,100.0,96157982.80439942,62087626.91622766
52121,35112,Waterloo,501,0,,Mobile,601,The Court at Laurelwood,The Court at Laurelwood,605 Laurelwood Drive,605 Laurelwood Drive,Waterloo,Waterloo,ON,N2V 2W7,43.47132071045687,-80.59263556737308,8.0,PointAddress,100.0,96166858.30388294,62106823.529054664
52122,35112,Waterloo,502,0,,Mobile,610,Beechwood Retirement Lodge,Maison de retraite Beechwood,305 Erb Street West,"305, rue Erb Ouest",Waterloo,Waterloo,ON,N2L 1W4,43.456410935022426,-80.54229009322543,9.0,PointAddress,100.0,95746537.9760788,61815958.32372171
52123,35112,Waterloo,502,0,,Mobile,610,The Westhill Retirement Residence,The Westhill Retirement Residence,25 Westhill Drive,25 Westhill Drive,Waterloo,Waterloo,ON,N2T 0B6,43.44573698583309,-80.56894067112917,9.0,PointAddress,100.0,95984815.43449189,61943358.231252745
52124,35112,Waterloo,503,0,,Mobile,610,The Sunshine Centre,The Sunshine Centre,141 Father David Bauer Drive,141 Father David Bauer Drive,Waterloo,Waterloo,ON,N2L 6N9,43.464826687962585,-80.53474442836797,9.0,StreetAddress,100.0,95674580.66964972,61787598.471986674
